Product,Price,Old Price,URL,Platform
"Hp 16"" - EliteBook - 256 Go - 8 Go - Windows 11 - Silver",21081.0,24050.0,https://www.jumia.ma/hp-16-elitebook-256-go-8-go-windows-11-silver-65132070.html,Jumia
"Hp PC ProOne 600 G3 21.5"" CORE i5-7500 7éme Gén. 16Go Ram / 256Go SSD / 500Go HDD - REMIS A NEUF",3990.0,,https://www.jumia.ma/hp-pc-proone-600-g3-21.5-core-i5-7500-7eme-gen.-16go-ram-256go-ssd-500go-hdd-remis-a-neuf-65158655.html,Jumia
"Hp 13.3"" - ELITEBOOK X360 - 8Go Ram - 256 SSD - Windows - Silver",3359.0,7999.0,https://www.jumia.ma/hp-13.3-elitebook-x360-8go-ram-256-ssd-windows-silver-60041609.html,Jumia
Hp PC bureau 290 G9 Tour Intel® Core™ i5-12500 8GB 512 GB SSD AVEC ECRAN 22,6900.0,9800.0,https://www.jumia.ma/hp-pc-bureau-290-g9-tour-intelr-coretm-i5-12500-8gb-512-gb-ssd-avec-ecran-22-63697031.html,Jumia
"DELL Precision T1700 Mini Tower, Intel Xeon (E3-1226 v3) 3,3 GHz, RAM 16Go, HDD 500 Go ,Remis à Neuf",3199.0,5999.0,https://www.jumia.ma/dell-precision-t1700-mini-tower-intel-xeon-e3-1226-v3-33-ghz-ram-16go-hdd-500-go-remis-a-neuf-35176717.html,Jumia
"Hp PC Portable HP Probook 640 Core i3 4eme 320Gb 4GB RAM 14""- remis a neuf - AZERTY",3599.0,3699.0,https://www.jumia.ma/hp-pc-portable-hp-probook-640-core-i3-4eme-320gb-4gb-ram-14-remis-a-neuf-azerty-49691863.html,Jumia
Hp ProDesk 600 G1 Tour - Core i7-4790 @ 3.6Ghz I 8Go I SSD 128Go I HDD 500Go (Neuf),2999.0,3599.0,https://www.jumia.ma/hp-prodesk-600-g1-tour-core-i7-4790-at-3.6ghz-i-8go-i-ssd-128go-i-hdd-500go-neuf-63135181.html,Jumia
"Acer nitro an515-57-52le pc portable gamer 15.6"" (nh.qauef.008)",22592.0,,https://www.jumia.ma/acer-nitro-an515-57-52le-pc-portable-gamer-15.6-nh.qauef.008-65311292.html,Jumia
"DELL OptiPlex 3010 SFF Intel i5-3470 - RAM 8Go , SSD 240Go - Wifi ( Remis à Neuf )",1199.0,1439.0,https://www.jumia.ma/dell-optiplex-3010-sff-intel-i5-3470-ram-8go-ssd-240go-wifi-remis-a-neuf-63959670.html,Jumia
"DELL OptiPlex 3020 Slim Core i3- 4150 @ 3.50GHz - 4Go - 500Go Avec Ecran IIyama 19"" (Remis à Neuf)",1199.0,1500.0,https://www.jumia.ma/dell-optiplex-3020-slim-core-i3-4150-at-3.50ghz-4go-500go-avec-ecran-iiyama-19-remis-a-neuf-61529977.html,Jumia
"Lenovo ThinkCentre M72e Tiny - Intel Core i5 - 3470T (2,90 GHz) - 4Go - 500Go (Remis à Neuf)",1199.0,1999.0,https://www.jumia.ma/lenovo-thinkcentre-m72e-tiny-intel-core-i5-3470t-290-ghz-4go-500go-remis-a-neuf-44701527.html,Jumia
"Lenovo M710 SFF Intel Pentium G4500 3,5 GHz - RAM 8 Go - HDD 500Go - ( Remis à Neuf )",950.0,1999.0,https://www.jumia.ma/lenovo-m710-sff-intel-pentium-g4500-35-ghz-ram-8-go-hdd-500go-remis-a-neuf-47439184.html,Jumia
Hp PC PORTABLE ELITEBOOK 840 G5 8ÉME GÉN-CORE I5-32Go-512 Go SS-AZERTY-Remise à neuf,3629.0,5999.0,https://www.jumia.ma/hp-pc-portable-elitebook-840-g5-8eme-gen-core-i5-32go-512-go-ss-azerty-remise-a-neuf-66965281.html,Jumia
"DELL Vostro 3500 15"" FHD-i3 1135G7 11th Generation - RAM 8GB + 1TB HDD - Windows 10 - Noir",6999.0,,https://www.jumia.ma/vostro-3500-15fhd-i3-1135g7-11th-generation-ram-8gb-1tb-hdd-windows-10-dell-mpg1332881.html,Jumia
"Hp Elitebook 840 G2 - Core i5-5200U - 16Go RAM + 256Go SSD - 14"" HD - Noir et Gris (Remis à Neuf)",2999.0,5999.0,https://www.jumia.ma/hp-elitebook-840-g2-core-i5-5200u-16go-ram-256go-ssd-14-hd-noir-et-gris-remis-a-neuf-60827150.html,Jumia
"DELL OptiPlex 3020 SFF Celeron , RAM 4Go , HDD 500 Go avec Ecran 19"" (Remis a Neuf)",999.0,1699.0,https://www.jumia.ma/dell-optiplex-3020-sff-celeron-ram-4go-hdd-500-go-avec-ecran-19-remis-a-neuf-43621446.html,Jumia
"Hp 14"" - Probook 640 - 16Go Ram - 1000 SSD - Windows - Silver",3550.0,3799.0,https://www.jumia.ma/pc-portable-probook-640-core-intel-i3-1000go-ram-16gb-14-cartable-gratuit-remis-a-neuf-hp-mpg1439461.html,Jumia
Hp Dragonfly G4 (96Z84ET) - SSD 512 Go - RAM 16 GB - Windows 11,29613.0,34360.0,https://www.jumia.ma/hp-dragonfly-g4-96z84et-ssd-512-go-ram-16-gb-windows-11-65508272.html,Jumia
"Hp PC Portable EliteBook 840 G2 - 14"" - 8GB + 256GB - Intel Core i5 5ème Génération - Remis à neuf",3799.05,4549.0,https://www.jumia.ma/hp-pc-portable-elitebook-840-g2-14-8gb-256gb-intel-core-i5-5eme-generation-remis-a-neuf-38398059.html,Jumia
"DELL Ordinateur de Bureau VOSTRO i5-10400 - 4GB 1To - FreeDos+ ECRAN E2020H 20""",8900.0,,https://www.jumia.ma/dell-ordinateur-de-bureau-vostro-i5-10400-4gb-1to-freedos-ecran-e2020h-20-41176238.html,Jumia
Micro Bit Tinker Kit + Kit GO V2,1100.0,,https://www.jumia.ma/micro-bit-tinker-kit-kit-go-v2-64891653.html,Jumia
DELL OptiPlex 7070 SFF - Core™ i3-9100 9th Gen - 8Go DDR4 - SSD 256Go NVMe (Remis à Neuf),3549.0,4999.0,https://www.jumia.ma/dell-optiplex-7070-sff-coretm-i3-9100-9th-gen-8go-ddr4-ssd-256go-nvme-remis-a-neuf-46586416.html,Jumia
DELL Latitude E7480 - Intel Core i5 - 8Go RAM - 256Go SSD - Souris Gratuite - (Remis à Neuf),4599.0,4699.0,https://www.jumia.ma/laptop-latitude-e7480-intel-core-i5-6300u-256-go-ssd-ram-8-go-remis-a-neuf-azerty-dell-mpg1405842.html,Jumia
Hp EliteBook 840 G5 Core i5 8ème 16Go DDR4 256Go SSD - Remis à neuf,3199.0,4000.0,https://www.jumia.ma/hp-elitebook-840-g5-core-i5-8eme-16go-ddr4-256go-ssd-remis-a-neuf-62938317.html,Jumia
Hp Ordinateur de bureau Pro Mini 260 G9 (9H6E6ET),7266.0,8410.0,https://www.jumia.ma/hp-ordinateur-de-bureau-pro-mini-260-g9-9h6e6et-65488957.html,Jumia
"Hp Ordinateur de Bureau Pro 290 G9 I5-12500 8Go 512Go SSD Freedos + Ecran 22"" P22v",8990.0,,https://www.jumia.ma/hp-ordinateur-de-bureau-pro-290-g9-i5-12500-8go-512go-ssd-freedos-ecran-22-p22v-64402306.html,Jumia
"Hp 250 G7 Intel Core i5-1035G1 12 G 500G 15,6"" HD Free Dos, + SACOCHE",7599.0,9699.0,https://www.jumia.ma/hp-250-g7-intel-core-i5-1035g1-12-g-500g-156-hd-free-dos-sacoche-39150155.html,Jumia
"Acer 15,6″ - aspire e (e5-576-54nw) - HDD 1 TB - RAM 8 GB - Noir",10630.0,,https://www.jumia.ma/acer-156-aspire-e-e5-576-54nw-hdd-1-tb-ram-8-gb-noir-65311501.html,Jumia
Lenovo THINKCENTRE INTEL PENTIUM R 4Go 320Go Windows 10 Pro - Remis à neuf,699.0,1100.0,https://www.jumia.ma/thinkcentre-intel-pentium-r-4go-320go-windows-10-pro-remis-a-neuf-lenovo-mpg1399450.html,Jumia
Raspberry Pi 400,2090.0,,https://www.jumia.ma/raspberry-pi-400-64758956.html,Jumia
Hp Ordinateur ProOne 240 G10 i5 8GB 512SSD (623Z2ET),9334.0,9944.0,https://www.jumia.ma/hp-ordinateur-proone-240-g10-i5-8gb-512ssd-623z2et-65388689.html,Jumia
"Hp Serveur Proliant ML110 G6 TW Core i3-530 - RAM 8 Go , 1To HDD ( Remis à Neuf )",1199.0,2039.0,https://www.jumia.ma/hp-serveur-proliant-ml110-g6-tw-core-i3-530-ram-8-go-1to-hdd-remis-a-neuf-53087454.html,Jumia
"Hp Elitebook 840 G2 - Core i5-5200U - 8Go RAM + 256Go SSD - 14"" HD - Noir et Gris (Remis à Neuf)",2999.0,4199.0,https://www.jumia.ma/hp-elitebook-840-g2-core-i5-5200u-8go-ram-256go-ssd-14-hd-noir-et-gris-remis-a-neuf-65147089.html,Jumia
"Hp COMPAQ 6200 Pro SFF Core I5-2400 - 4Go RAM - 500Go HDD avec Écran HP 20"" - Remis à Neuf",1599.0,2999.0,https://www.jumia.ma/compaq-6200-pro-sff-core-i5-2400-3.10ghz-4go-ram-500go-hdd-avec-ecran-hp-prodisplay-p201-remis-a-neuf-hp-mpg1035943.html,Jumia
"Hp 14"" - Probook 640 - 8Go Ram - 500 SSD - Windows - Silver",3260.0,3499.0,https://www.jumia.ma/hp-14-probook-640-8go-ram-500-ssd-windows-silver-62931694.html,Jumia
"DELL Pc optiplex 9020 i3 4éme génération 3,50ghz Ram 16go HDD 500Go -Remis à neuf",1990.0,,https://www.jumia.ma/pc-optiplex-9020-i3-4eme-generation-350ghz-ram-16go-hdd-500go-remis-a-neuf-dell-mpg1479146.html,Jumia
Hp PC BUREAU ProDesk 400-i5- 8Go -500Go souris+clavier GRATUIT-REMIS A NEUF/,1299.0,1899.0,https://www.jumia.ma/hp-pc-bureau-prodesk-400-i5-8go-500go-sourisclavier-gratuit-remis-a-neuf-64635793.html,Jumia
Acer Ordinateur Portable Swift 3 SF314-42-R8KM (NX.HSEEF.004),15277.0,,https://www.jumia.ma/acer-ordinateur-portable-swift-3-sf314-42-r8km-nx.hseef.004-65139145.html,Jumia
"Hp 15.6"" - ProBook - 4Go Ram - 500 SSD - FreeDOS - Silver - Clavier Azerty",9200.0,,https://www.jumia.ma/ordinateur-portable-probook-450-g7-15.6-i5-10210u-4gb-500-gb-hp-mpg1264695.html,Jumia
"DELL Optiplex 790 sff Core i5-2400 (3,10GHz) 8Go 500Go Remis à Neuf",1590.0,1908.0,https://www.jumia.ma/optiplex-790-sff-core-i7-2600-34ghz-8go-128go-ssd-remis-a-neuf-dell-mpg1399287.html,Jumia
"Lenovo M700 SFF Intel Pentium G4400 3,5 GHz - RAM 8 Go - HDD 500Go - ( Remis à Neuf )",899.0,1199.0,https://www.jumia.ma/lenovo-m700-sff-intel-pentium-g4400-35-ghz-ram-8-go-hdd-500go-remis-a-neuf-62387953.html,Jumia
"Hp EliteBook 830 G5 - Core i5-8350U - 16Go RAM + 512Go NVMe - 13.3"" Full HD - AZERTY - Argent (Remis à Neuf)",3799.0,4999.0,https://www.jumia.ma/hp-elitebook-830-g5-core-i5-8350u-16go-ram-512go-nvme-13.3-full-hd-azerty-argent-remis-a-neuf-64492879.html,Jumia
Micro Bit Kit de projet EDU:BIT + Kit GO V2,1232.0,,https://www.jumia.ma/micro-bit-kit-de-projet-edubit-kit-go-v2-64762120.html,Jumia
"DELL OptiPlex 3020 SFF Celeron , RAM 4Go , HDD 500 Go avec Ecran iiyama 19"" (Remis a Neuf)",1149.0,1439.0,https://www.jumia.ma/optiplex-3020-sff-celeron-ram-4go-hdd-500-go-avec-ecran-19-remis-a-neuf-dell-mpg1399305.html,Jumia
"Lenovo M700 SFF - Pentium G4500 - 8Go , 500Go Avec Ecran 24"" ThinkVision E24-10 (Remis à Neuf)",1899.0,2399.0,https://www.jumia.ma/lenovo-m700-sff-pentium-g4500-8go-500go-avec-ecran-24-thinkvision-e24-10-remis-a-neuf-62387952.html,Jumia
Lenovo Ordinateur Tout-en-un ThinkCentre neo 50a 27 Gen5 (12SA000HFM),11001.0,12465.0,https://www.jumia.ma/lenovo-ordinateur-tout-en-un-thinkcentre-neo-50a-27-gen5-12sa000hfm-65132216.html,Jumia
Hp ProBook 640 6éme génération-Core i3 /4Go RAM DDR4 - 500GB/ Souris Gratuit -Remis a neuf - QWERTY,2099.0,3500.0,https://www.jumia.ma/hp-probook-640-6eme-generation-core-i3-4go-ram-ddr4-500gb-souris-gratuit-remis-a-neuf-qwerty-53276766.html,Jumia
"Hp Workstation Z420 intel Xeon E5-1620 (3.6 GHz), RAM 8 Go, HDD 500 Go, Quadro K600, Remis à Neuf",2199.0,4999.0,https://www.jumia.ma/hp-workstation-z420-intel-xeon-e5-1620-3.6-ghz-ram-8-go-hdd-500-go-quadro-k600-remis-a-neuf-27119708.html,Jumia
"Lenovo M710 SFF Intel Pentium G4500 3,5 GHz - RAM 8 Go - HDD 500Go - ( Remis à Neuf )",999.0,1999.0,https://www.jumia.ma/lenovo-m710-sff-intel-pentium-g4500-35-ghz-ram-8-go-hdd-500go-remis-a-neuf-51052891.html,Jumia
Lenovo Ordinateur Tout-en-un ThinkCentre neo 50a 24 Gen 5 (12SC000XFM),10500.0,11559.0,https://www.jumia.ma/lenovo-ordinateur-tout-en-un-thinkcentre-neo-50a-24-gen-5-12sc000xfm-65388693.html,Jumia
"Hp 14"" - Probook 640 - 8Go Ram - 256 SSD - Windows - Silver - Clavier Azerty",3799.0,3999.0,https://www.jumia.ma/pc-portable-hp-probook-640-core-i3-4eme-256gb-ssd-8gb-ram-14-remis-a-neuf-azerty-hp-mpg1413187.html,Jumia
Acer ordinateur portable predator helios 300 ph315-54-72wp (nh.qc2ef.00e),26574.0,,https://www.jumia.ma/acer-ordinateur-portable-predator-helios-300-ph315-54-72wp-nh.qc2ef.00e-65310963.html,Jumia
Hp ProBook 640 Core i3-6eme - 8Go RAM DDR4 - 256GB SSD Pack Gratuit -Remis à neuf - QWERTY,2349.0,3400.0,https://www.jumia.ma/hp-probook-640-core-i3-6eme-8go-ram-ddr4-256gb-ssd-pack-gratuit-remis-a-neuf-qwerty-61401087.html,Jumia
Hp Ordinateur de bureau Elite TWR 600 G9 i5 8GB 256SSD W11P (99N18ET),12406.0,13133.0,https://www.jumia.ma/hp-ordinateur-de-bureau-elite-twr-600-g9-i5-8gb-256ssd-w11p-99n18et-65490356.html,Jumia
"DELL Vostro 3250 SFF - Intel® Core™ i3 (6ème Génération) 4GB , 500GB HDD - Remis à Neuf",1099.0,3299.0,https://www.jumia.ma/vostro-3250-sff-intelr-coretm-i3-6eme-generation-4gb-500gb-hdd-remis-a-neuf-dell-mpg1399301.html,Jumia
"DELL OptiPlex 3020 SFF Core i3-4150 3.50GHz , 4Go , 500Go , Windows Pro ,Remis a Neuf",1199.0,1999.0,https://www.jumia.ma/dell-optiplex-3020-sff-core-i3-4150-3.50ghz-4go-500go-windows-pro-remis-a-neuf-28566959.html,Jumia
Hp PAV 15 R7 (845M4EA) - SSD 512 GB - RAM 8GB - Windows 11 - Silver,9090.0,10048.0,https://www.jumia.ma/hp-pav-15-r7-845m4ea-ssd-512-gb-ram-8gb-windows-11-silver-65507886.html,Jumia
Hp Ordinateur tout-en-un ProOne 240 G10 (9H6E5ET),8791.0,9944.0,https://www.jumia.ma/hp-ordinateur-tout-en-un-proone-240-g10-9h6e5et-65954498.html,Jumia
"Hp 14"" - Probook 640 - 8Go Ram - 256 SSD - Windows - Noir - Clavier Azerty",3745.0,4279.0,https://www.jumia.ma/hp-14-probook-640-8go-ram-256-ssd-windows-noir-clavier-azerty-59795774.html,Jumia
Hp Ordinateur de bureau Pro Mini 260 G9 (9H6E0ET),5658.0,6869.0,https://www.jumia.ma/hp-ordinateur-de-bureau-pro-mini-260-g9-9h6e0et-65490333.html,Jumia
Hp PC Portable ELITEBOOK 840 G7 -10810U -INTEL CORE I5-10éme -16GB- 256GB SSD- FHD - À NEUF/,3799.0,6299.0,https://www.jumia.ma/hp-pc-portable-elitebook-840-g7-10810u-intel-core-i5-10eme-16gb-256gb-ssd-fhd-a-neuf-65843842.html,Jumia
Hp EliteBook 840 G5 Core i5-8ème | 16Go QWERTY | 512Go SSD | Cartable + Clé USB 16Go + Souris sans fil - Remis à neuf,3190.0,5600.0,https://www.jumia.ma/hp-elitebook-840-g5-core-i5-8eme-16go-qwerty-512go-ssd-cartable-cle-usb-16go-souris-sans-fil-remis-a-neuf-65352114.html,Jumia
Hp ProDesk 600 G1 Tour i5-4590 3.3Ghz - 8Go Ram - 256Go SSD - Remis A Neuf,1000.0,1485.0,https://www.jumia.ma/prodesk-600-g1-tour-i5-4590-3.3ghz-8go-ram-256go-ssd-remis-a-neuf-hp-mpg1399421.html,Jumia
Hp PC Gamer - i5 6e Gén - 8Go RAM - 128 SSD + 500 HDD - NVS 510 2Go - GTA V - Free Fire - Remis à Neuf,1580.0,2200.0,https://www.jumia.ma/hp-pc-gamer-i5-6e-gen-8go-ram-128-ssd-500-hdd-nvs-510-2go-gta-v-free-fire-remis-a-neuf-66592109.html,Jumia
"Hp 14"" - EliteBook 640 - SSD 256 Go - RAM 8 Go - Windows 11",13876.0,15417.0,https://www.jumia.ma/hp-14-elitebook-640-ssd-256-go-ram-8-go-windows-11-65811095.html,Jumia
Lenovo PC PORTABLE Thinkpad T480S Core i5-8ème Génération-RAM 8GB -256 SSD-AZERTY- TACTILE-GARANTIE 6 MOIS-Remis a Neuf/,2499.0,4399.0,https://www.jumia.ma/lenovo-pc-portable-thinkpad-t480s-core-i5-8eme-generation-ram-8gb-256-ssd-azerty-tactile-garantie-6-mois-remis-a-neuf-67187855.html,Jumia
"Hp EliteBook 840 G5 – 14” – Core i5 8ème Gén – 16GB RAM – 512GB SSD – QWERTY + Cartable, Clé USB 16GB, Souris sans fil (Remis à neuf)",2990.0,5600.0,https://www.jumia.ma/elitebook-840-g5-core-i5-8eme-i-16go-i-512-go-ssd-qwerty-gratuit-cartablecle-usb-16-go-souris-sans-fil-remis-a-neuf-hp-mpg1472312.html,Jumia
Lenovo PC PORTABLE Thinkpad T480S Core i5-8ème Génération-RAM 8GB -256 SSD-AZERTY- TACTILE-GARANTIE 6 MOIS-Remis a Neuf/,2399.0,5499.0,https://www.jumia.ma/lenovo-pc-portable-thinkpad-t480s-core-i5-8eme-generation-ram-8gb-256-ssd-azerty-tactile-garantie-6-mois-remis-a-neuf-67168051.html,Jumia
Hp Omnibook 5 flip i7-1355u 14.0'' 16Go 1To SSD W11H argent tactile 12 mois,13792.0,16718.0,https://www.jumia.ma/hp-omnibook-5-flip-i7-1355u-14.0-16go-1to-ssd-w11h-argent-tactile-12-mois-67197687.html,Jumia
Hp PRODESK 600 G1 Tour Core i5 - 4590 3.30Ghz - 8Go - 500Go - Remis A Neuf,800.0,1199.0,https://www.jumia.ma/hp-prodesk-600-g1-tour-core-i5-4590-3.30ghz-8go-500go-remis-a-neuf-66404076.html,Jumia
Pc 840 G6 Core i5 8ème RAM 16Go SSD 256Go - Cartable Hp Remis à neuf,2999.0,3500.0,https://www.jumia.ma/pc-840-g6-core-i5-8eme-ram-16go-ssd-256go-cartable-hp-remis-a-neuf-67200220.html,Jumia
"Hp EliteBook 840 G5 – 14” – Core i5 8ème Gén – 16GB RAM – 512GB SSD – QWERTY + Cartable, Clé USB 16GB, Souris sans fil (Remis à neuf)",2989.0,5600.0,https://www.jumia.ma/elitebook-840-g5-14-core-i5-8eme-gen-16gb-ram-512gb-ssd-qwerty-cartable-cle-usb-16gb-souris-sans-fil-remis-a-neuf-hp-mpg1503449.html,Jumia
"DELL Latitude E5540 - Core i5 4300U - 8Go RAM - 500Go HDD - 15.6"" - PC Portable Robuste & Efficace",1389.0,2099.0,https://www.jumia.ma/dell-latitude-e5540-core-i5-4300u-8go-ram-500go-hdd-15.6-pc-portable-robuste-efficace-67141041.html,Jumia
Hp PC BUREAU ProDesk 400-i5 4ème Gén 8Go 500Go souris+clavier GRATUIT-REMIS A NEUF,999.0,1999.0,https://www.jumia.ma/pc-bureau-prodesk-400-i5-4eme-gen-8go-500go-sourisclavier-gratuit-remis-a-neuf-hp-mpg1399367.html,Jumia
Lenovo PC Portable IPS Slim 3 15ABR8 R7 16 Go -512 Go SSD- W11H,6912.0,11015.0,https://www.jumia.ma/lenovo-pc-portable-ips-slim-3-15abr8-r7-16-go-512-go-ssd-w11h-66988318.html,Jumia
"Apple Macbook air 2020-Retina 13,3"" -INTEL i3 -RAM 8Go-SSD 256Go-Batterie10h -remis a neuf/",4999.0,8999.0,https://www.jumia.ma/apple-macbook-air-2020-retina-133-intel-i3-ram-8go-ssd-256go-batterie10h-remis-a-neuf-64628221.html,Jumia
Hp Ordinateur portable EliteBook 660 16 pouces G11,14029.0,19791.0,https://www.jumia.ma/hp-ordinateur-portable-elitebook-660-16-pouces-g11-65951725.html,Jumia
Lenovo PC PORTABLE Thinkpad-T460 Core i5 RAM 8GB 500 HDD-6ème Génération-Remis a Neuf,1899.0,3199.0,https://www.jumia.ma/lenovo-pc-portable-thinkpad-t460-core-i5-ram-8gb-500-hdd-6eme-generation-remis-a-neuf-65670444.html,Jumia
DELL PC Portable Latitude E5550-i5-8G-500 HHD-SOURIS- GRATUIT- GARANTIE DE SIX MOIS -REMIS A NEUF,1599.0,2299.0,https://www.jumia.ma/dell-pc-portable-latitude-e5550-i5-8g-500-hhd-souris-gratuit-garantie-de-six-mois-remis-a-neuf-66964408.html,Jumia
"Hp PC Portable Probook 640 Core i3 -500Gb-RAM 8GB-14""-Garantie 6 mois- remis a neuf - AZERTY",1499.0,2699.0,https://www.jumia.ma/hp-pc-portable-probook-640-core-i3-500gb-ram-8gb-14-garantie-6-mois-remis-a-neuf-azerty-66568053.html,Jumia
Lenovo Thinkpad T490 i7-8650U 8ème 16Go 256 Go SSD 14 Remis à neuf,3190.0,4200.0,https://www.jumia.ma/lenovo-thinkpad-t490-i7-8650u-8eme-16go-256-go-ssd-14-remis-a-neuf-67169931.html,Jumia
Hp Pc Portable ProBook x360 435 G8 Ryzen 7 Pro 5850U RAM 16Go DDR4 512Gb SSD QWERTY Tactile - REMIS A NEUF,4490.0,4990.0,https://www.jumia.ma/hp-pc-portable-probook-x360-435-g8-ryzen-7-pro-5850u-ram-16go-ddr4-512gb-ssd-qwerty-tactile-remis-a-neuf-66969865.html,Jumia
Lenovo PC PORTABLE Thinkpad-L440 Core i5 RAM 8GB 250 SSD-INTEL Génération-Remis a Neuf,1999.0,2999.0,https://www.jumia.ma/lenovo-pc-portable-thinkpad-l440-core-i5-ram-8gb-250-ssd-intel-generation-remis-a-neuf-65925354.html,Jumia
Hp ProDesk 600 G1 Tour i5-4590 3.3Ghz 16Go Ram 256GB SSD 500GB HDD - Remis A Neuf,1350.0,1705.0,https://www.jumia.ma/hp-prodesk-600-g1-tour-i5-4590-3.3ghz-16go-ram-256gb-ssd-500gb-hdd-remis-a-neuf-65640461.html,Jumia
"Lenovo PC portable S14 S5406SA, 16GB RAM, 512GB SSD, Windows 11",13630.0,17799.0,https://www.jumia.ma/lenovo-pc-portable-s14-s5406sa-16gb-ram-512gb-ssd-windows-11-66992295.html,Jumia
Lenovo Notebook THINKPAD T480S-Intel CORE i5-8ème Génération-RAM 8Go-SSD 256-AZERTY-REMISE A NEUF,2499.0,5199.0,https://www.jumia.ma/lenovo-notebook-thinkpad-t480s-intel-core-i5-8eme-generation-ram-8go-ssd-256-azerty-remise-a-neuf-64922754.html,Jumia
"Lenovo Thinkpad L490 – Intel Core i5 8ème génération, 8 Go RAM, 256 Go SSD",2150.0,3500.0,https://www.jumia.ma/lenovo-thinkpad-l490-intel-core-i5-8eme-generation-8-go-ram-256-go-ssd-67218138.html,Jumia
TECLAST F6S – 13.3” – Intel Celeron N3350 – 8 Go RAM – 128 Go SSD (Non remis à neuf),1499.0,2000.0,https://www.jumia.ma/teclast-f6s-13.3-intel-celeron-n3350-8-go-ram-128-go-ssd-non-remis-a-neuf-66540642.html,Jumia
"Hp PC Portable Probook 650 Core i3 G3- 7ème Génération- 500Go HDD- 8GB RAM -Ecran 15.6""- GARANTIE 6 MOIS -remis a neuf - AZERTY",1630.0,2999.0,https://www.jumia.ma/pc-portable-probook-650-core-i3-g3-7eme-generation-500go-hdd-8gb-ram-ecran-15.6-garantie-6-mois-remis-a-neuf-azerty-hp-mpg1529095.html,Jumia
Hp ProDesk 800/600 ou G4/G5 Mini Core i5-8500T Ram 32Go DDR4 Disque dur 256Go SSD-Remis à Neuf-,2150.0,2650.0,https://www.jumia.ma/hp-prodesk-800600-ou-g4g5-mini-core-i5-8500t-ram-32go-ddr4-disque-dur-256go-ssd-remis-a-neuf-65956894.html,Jumia
Hp EliteBook 845 G7 AMD Ryzen™5 Pro 4650U - Ram 16Go 256Go SSD - Radeon Graphics -14 FHD Remis à Neuf,4199.0,5999.0,https://www.jumia.ma/hp-elitebook-845-g7-amd-ryzentm5-pro-4650u-ram-16go-256go-ssd-radeon-graphics-14-fhd-remis-a-neuf-66055382.html,Jumia
"Hp Mini PC ProDesk 600 G3, Intel® Core™ i3-7500T, Ram 8 Go, Disque Dur 256 Go de SSD Remis à Neuf",999.0,1350.0,https://www.jumia.ma/hp-mini-pc-prodesk-600-g3-intelr-coretm-i3-7500t-ram-8-go-disque-dur-256-go-de-ssd-remis-a-neuf-67167888.html,Jumia
Lenovo PC portable ThinkPad U5 16 » 8Go -512Go SSD -Win 11,14613.0,19724.0,https://www.jumia.ma/lenovo-pc-portable-thinkpad-u5-16-8go-512go-ssd-win-11-66988403.html,Jumia
Fujitsu Siemens P556 TOWER I7-6700 -16GB DDR4 - SSD 1TB - Remis à Neuf,2490.0,2719.0,https://www.jumia.ma/fujitsu-siemens-p556-tower-i7-6700-16gb-ddr4-ssd-1tb-remis-a-neuf-65199020.html,Jumia
"Hp PC Portable Probook 650 Core i3 G3- 7ème Génération- 256Gb SSD- 8GB RAM -Ecran 15.6""- GARANTIE 6 MOIS -remis a neuf - AZERTY",1820.0,3299.0,https://www.jumia.ma/hp-pc-portable-probook-650-core-i3-g3-7eme-generation-256gb-ssd-8gb-ram-ecran-15.6-garantie-6-mois-remis-a-neuf-azerty-67180125.html,Jumia
"DELL PC Portable Latitude E5450 - 14"" - Intel Core i5 - 16GB RAM + 500GB HDD - Windows - Gratuit - Remis à neuf",3799.0,4250.0,https://www.jumia.ma/dell-pc-portable-latitude-e5450-14-intel-core-i5-16gb-ram-500gb-hdd-windows-gratuit-remis-a-neuf-41246483.html,Jumia
"Lenovo PC Portable ThinkPad T540P - 15.6"" - Intel Core i5 - 8GB RAM + 500GB HDD - Windows - Full HD - Azerty - Remis à neuf",3399.0,3499.0,https://www.jumia.ma/lenovo-pc-portable-thinkpad-t540p-15.6-intel-core-i5-8gb-ram-500gb-hdd-windows-full-hd-azerty-remis-a-neuf-65816569.html,Jumia
Hp Pc Portable EliteBook x360 830 G7 I5-10210U 10éme Génération RAM 16Go DDR4 512Gb SSD QWERTY - REMIS A NEUF,4000.0,4450.0,https://www.jumia.ma/hp-pc-portable-elitebook-x360-830-g7-i5-10210u-10eme-generation-ram-16go-ddr4-512gb-ssd-qwerty-remis-a-neuf-66163249.html,Jumia
Apple MacBook Pro RETINA 13.3 -2015-Core I5- RAM 8Go-DISK DUR 256GO SSD–QUERTY- REMIS A NEUF/,2999.0,4399.0,https://www.jumia.ma/apple-macbook-pro-retina-13.3-2015-core-i5-ram-8go-disk-dur-256go-ssdquerty-remis-a-neuf-66566299.html,Jumia
Hp unité centrale 8200 Pro -i5 3.10 GHz-8Go-500Go-wifi- Graveur DVD - Remis à neuf/,699.0,1699.0,https://www.jumia.ma/hp-unite-centrale-8200-pro-i5-3.10-ghz-8go-500go-wifi-graveur-dvd-remis-a-neuf-61458388.html,Jumia
